Transaction_ID,Date,Branch,Product_Category,Product_Name,Unit_Price,Quantity_Sold,Revenue,Cost,Profit,Customer_Gender,Customer_Age_Group,Payment_Method
TXN15301,2024-05-07,Kano,Household & Cleaning,Toilet Roll (12 pack),2230,12,26760,19888,6872.0,Male,46-55,POS/Card
TXN10695,2023-12-07,Ikeja,Baby Products,Teething Ring,8400,12,100800,68148,32652.0,Female,26-35,Transfer
TXN13238,2023-01-06,Kano,Household & Cleaning,Safi Bleach (1L),5150,5,25750,17963,7787.0,Male,46-55,POS/Card
TXN13916,2023-04-03,Enugu,Frozen & Dairy,Sausage Roll (5 pack),9030,2,18060,15289,2771.0,Female,36-45,Cash
TXN14594,2023-12-09,Lekki,Grains & Staples,Dangote Rice (5kg),11100,3,33300,27059,6241.0,Female,46-55,POS/Card
TXN15437,2024-06-08,Kano,Snacks & Confectionery,Gala Sausage Roll,2530,4,10120,6384,3736.0,Female,26-35,Cash
TXN15262,2024-06-09,Lagos-Island,Baby Products,Cerelac (500g),8760,2,17520,12126,5394.0,Female,36-45,Cash
TXN14057,2023-05-18,Port Harcourt,Beverages,Ribena (250ml),930,1,930,726,204.0,Male,36-45,POS/Card
TXN11349,2023-03-25,Lekki,Grains & Staples,Dangote Rice (5kg),740,2,1480,1127,353.0,Male,36-45,POS/Card
TXN16472,2024-03-25,Lekki,Beverages,Lucozade Boost,10010,2,20020,14916,5104.0,Female,18-25,POS/Card
TXN16805,2023-05-09,Lekki,Personal Care,ORS Hair Relaxer,13020,3,39060,26838,12222.0,Female,26-35,Transfer
TXN14443,2023-09-16,Port Harcourt,Baby Products,Baby Shampoo,3140,10,31400,21739,9661.0,Male,36-45,Cash
TXN15949,2023-03-15,Kano,Frozen & Dairy,Frozen Chicken (1kg),1640,2,3280,2606,674.0,Female,26-35,Cash
TXN14000,2023-03-07,Ikeja,Personal Care,ORS Hair Relaxer,6280,5,31400,20469,10931.0,Female,36-45,Transfer
TXN12259,2023-10-20,Abuja-Wuse,Baby Products,Baby Oil (Johnson 300ml),12890,1,12890,9207,3683.0,Female,26-35,POS/Card
TXN12616,2023-04-16,Kano,Grains & Staples,Beans (2kg),1760,3,5280,4055,1225.0,Male,26-35,Cash
TXN16287,2024-04-30,Abuja-Garki,Household & Cleaning,Dustbin (medium),3500,2,7000,4574,2426.0,Male,26-35,Cash
TXN10515,2024-03-25,Lekki,Baby Products,Teething Ring,17880,1,17880,12950,4930.0,Male,26-35,Cash
TXN15125,2024-02-07,Surulere,Beverages,Chi Exotic Juice (1L),630,3,1890,1331,559.0,Female,18-25,Cash
TXN14961,2023-08-12,Port Harcourt,Snacks & Confectionery,Coconut Chips,650,1,650,400,250.0,Male,55+,Transfer
TXN15323,2023-07-06,Lekki,Baby Products,Pampers Wipes (80 pack),9930,3,29790,19996,9794.0,Female,26-35,Cash
TXN12863,2023-03-26,Lekki,Beverages,Hollandia Yogurt (1L),4970,3,14910,10692,4218.0,Female,46-55,POS/Card
TXN16985,2024-05-23,Owerri,Fresh Produce,Onions (1kg),2690,1,2690,1959,731.0,Female,36-45,Transfer
TXN13950,2023-10-17,Abuja-Garki,Grains & Staples,Beans (2kg),4120,2,8240,6380,1860.0,Male,55+,Transfer
TXN13431,2023-11-04,Lagos-Island,Snacks & Confectionery,Shortbread Cookies,990,3,2970,1912,1058.0,Male,18-25,Transfer
TXN14660,2023-09-03,Ikeja,Household & Cleaning,Morning Fresh Dishwash,7380,1,7380,4892,2488.0,Female,46-55,POS/Card
TXN17469,2024-04-13,Lekki,Fresh Produce,Pepper (mixed 500g),4390,1,4390,3296,1094.0,Male,46-55,POS/Card
TXN16516,2024-04-04,Port Harcourt,Fresh Produce,Tomatoes (1kg),450,2,900,639,261.0,Male,26-35,Transfer
TXN11012,2023-05-14,Ibadan,Grains & Staples,Beans (2kg),3290,10,32900,24452,8448.0,Female,46-55,Cash
TXN15400,2023-06-12,Kano,Personal Care,Vaseline Lotion (400ml),7230,4,28920,18480,10440.0,Female,36-45,POS/Card
TXN10891,2024-05-03,Lagos-Island,Personal Care,Nivea Deodorant,1150,3,3450,2272,1178.0,Female,18-25,POS/Card
TXN12792,2023-05-15,Ikorodu,Household & Cleaning,Mopping Stick,4010,2,8020,5627,2393.0,Female,36-45,Cash
TXN15358,2023-12-13,Abuja-Garki,Household & Cleaning,Omo Washing Powder (1kg),7690,1,7690,5376,2314.0,Female,46-55,POS/Card
TXN17425,2023-06-05,Port Harcourt,Personal Care,ORS Hair Relaxer,4590,4,18360,12267,6093.0,Female,36-45,POS/Card
TXN16828,2023-10-04,Owerri,Grains & Staples,Dangote Rice (5kg),3290,1,3290,2534,756.0,Female,26-35,Transfer
TXN13461,2023-06-15,Surulere,Grains & Staples,Golden Penny Flour (5kg),3730,5,18650,13774,4876.0,Female,18-25,POS/Card
TXN14729,2023-11-10,Port Harcourt,Personal Care,Dark & Lovely Cream,9300,3,27900,18313,9587.0,Female,26-35,Cash
TXN13966,2023-11-15,Lagos-Island,Baby Products,Teething Ring,14240,3,42720,32331,10389.0,Female,46-55,Cash
TXN10195,2023-08-26,Lagos-Island,Personal Care,Vaseline Lotion (400ml),4820,2,9640,6230,3410.0,Female,18-25,Transfer
TXN10514,2023-02-03,Lekki,Household & Cleaning,Ariel Detergent (2kg),3790,8,30320,22065,8255.0,Female,26-35,POS/Card
TXN11639,2023-04-22,Owerri,Grains & Staples,Dangote Rice (5kg),720,4,2880,2339,541.0,Male,36-45,Mobile Money (OPay/Palmpay)
TXN11456,2023-11-02,Ikorodu,Fresh Produce,Cucumber (3 pack),1460,2,2920,2139,781.0,Male,26-35,Cash
TXN14306,2023-09-02,Port Harcourt,Grains & Staples,Indomie Noodles (40 pack),2550,4,10200,8236,1964.0,Female,55+,POS/Card
TXN14045,2023-10-04,Abuja-Garki,Household & Cleaning,Safi Bleach (1L),1920,1,1920,1333,587.0,Female,26-35,POS/Card
TXN15283,2023-06-28,Lekki,Personal Care,Dove Soap (6 pack),8100,1,8100,5597,2503.0,Male,26-35,Transfer
TXN10636,2024-03-22,Kano,Snacks & Confectionery,Shortbread Cookies,1040,2,2080,1304,776.0,Male,26-35,POS/Card
TXN17010,2023-12-27,Abuja-Garki,Fresh Produce,Pepper (mixed 500g),4180,5,20900,15975,4925.0,Female,26-35,Mobile Money (OPay/Palmpay)
TXN15218,2023-08-14,Abuja-Wuse,Grains & Staples,Cornflakes (500g),8900,2,17800,13346,4454.0,Female,55+,Transfer
TXN10088,2023-08-28,Kano,Snacks & Confectionery,Cabin Biscuit (tin),520,1,520,339,181.0,Female,26-35,Mobile Money (OPay/Palmpay)
TXN11370,2023-07-24,Ikorodu,Snacks & Confectionery,Gala Sausage Roll,960,1,960,666,294.0,Female,36-45,POS/Card
TXN14567,2023-07-21,Lagos-Island,Personal Care,ORS Hair Relaxer,4850,3,14550,10305,4245.0,Female,18-25,Cash
TXN17456,2024-02-06,Port Harcourt,Beverages,Coca-Cola (35cl x 12),3950,2,7900,6299,1601.0,Male,26-35,Transfer
TXN10191,2023-05-30,Ikorodu,Grains & Staples,Garri (5kg),6490,3,19470,15486,3984.0,Female,26-35,Cash
TXN13825,2023-10-25,Ikeja,Baby Products,Teething Ring,9680,4,38720,29256,9464.0,Male,36-45,Transfer
TXN10179,2023-04-21,Ibadan,Beverages,Malta Guinness (35cl),5680,2,11360,8630,2730.0,Male,18-25,POS/Card
TXN13925,2023-01-04,Lekki,Beverages,Hollandia Yogurt (1L),6010,6,36060,28376,7684.0,Female,26-35,POS/Card
TXN13841,2023-10-16,Abuja-Wuse,Frozen & Dairy,Sausage Roll (5 pack),3120,1,3120,2584,536.0,Female,46-55,Cash
TXN16701,2023-09-30,Lekki,Personal Care,Dettol Soap (6 pack),11440,2,22880,14626,8254.0,Female,26-35,Transfer
TXN12589,2023-02-14,Abuja-Wuse,Baby Products,Cerelac (500g),9980,3,29940,21001,8939.0,Female,26-35,POS/Card
TXN13465,2023-05-19,Owerri,Household & Cleaning,Air Freshener (Glade),4160,2,8320,6013,2307.0,Male,26-35,Transfer
TXN16120,2023-04-13,Enugu,Grains & Staples,Garri (5kg),5510,5,27550,22551,4999.0,Female,18-25,POS/Card
TXN16200,2023-04-01,Abuja-Garki,Household & Cleaning,Dettol Antiseptic (750ml),6270,3,18810,14066,4744.0,Female,18-25,POS/Card
TXN11688,2024-06-13,Ibadan,Fresh Produce,Onions (1kg),1920,1,1920,1365,555.0,Female,18-25,Cash
TXN16892,2023-01-23,Owerri,Household & Cleaning,Dustbin (medium),5580,4,22320,15752,6568.0,Male,46-55,Cash
TXN16889,2023-01-07,Ikorodu,Fresh Produce,Pawpaw,2630,2,5260,3868,1392.0,Male,26-35,Cash
TXN13322,2024-03-23,Lagos-Island,Personal Care,Vaseline Lotion (400ml),10370,2,20740,14478,6262.0,Female,36-45,Mobile Money (OPay/Palmpay)
TXN11129,2023-07-22,Lekki,Household & Cleaning,Omo Washing Powder (1kg),1150,5,5750,4028,1722.0,,36-45,Cash
TXN13068,2023-11-22,Owerri,Household & Cleaning,Ariel Detergent (2kg),660,2,1320,876,444.0,Male,36-45,POS/Card
TXN13146,2023-05-14,Owerri,Household & Cleaning,Bucket (15L),690,3,2070,1472,598.0,Male,55+,POS/Card
TXN15909,2024-03-29,Lekki,Beverages,Ribena (250ml),1030,1,1030,793,237.0,Male,26-35,POS/Card
TXN12560,2023-03-07,Lekki,Fresh Produce,Onions (1kg),2100,2,4200,2920,1280.0,Female,26-35,Cash
TXN15403,2023-12-20,Lagos-Island,Beverages,Lucozade Boost,1420,4,5680,4440,1240.0,Male,26-35,Mobile Money (OPay/Palmpay)
TXN11024,2024-06-14,Owerri,Frozen & Dairy,Sausage Roll (5 pack),8400,1,8400,6564,1836.0,Female,18-25,Mobile Money (OPay/Palmpay)
TXN15849,2023-02-14,Port Harcourt,Household & Cleaning,Omo Washing Powder (1kg),7090,8,56720,42377,14343.0,Male,26-35,POS/Card
TXN14568,2023-10-26,Enugu,Baby Products,Cerelac (500g),11690,3,35070,23502,11568.0,Male,26-35,POS/Card
TXN10399,2023-03-14,Abuja-Wuse,Personal Care,Always Pad (night),6420,2,12840,8794,4046.0,Male,26-35,POS/Card
TXN10036,2023-09-12,Surulere,Grains & Staples,Dangote Rice (5kg),3630,5,18150,13506,4644.0,Male,46-55,POS/Card
TXN12254,2024-03-15,Enugu,Grains & Staples,Indomie Noodles (40 pack),4940,2,9880,8081,1799.0,Female,36-45,POS/Card
TXN12657,2024-05-13,Port Harcourt,Personal Care,Nivea Deodorant,9090,3,27270,18785,8485.0,Female,46-55,Transfer
TXN10253,2023-01-30,Port Harcourt,Frozen & Dairy,Peak Evaporated Milk (tin),9420,2,18840,15281,3559.0,Female,26-35,Transfer
TXN16752,2024-04-03,Abuja-Garki,Fresh Produce,Ugu Leaves,1700,1,1700,1261,439.0,Female,26-35,Transfer
TXN15164,2024-02-12,Port Harcourt,Beverages,Malt Drink (33cl x 24),1850,2,3700,2673,1027.0,Female,46-55,Transfer
TXN15382,2023-10-26,Kano,Beverages,Malt Drink (33cl x 24),4500,1,4500,3297,1203.0,Female,46-55,Transfer
TXN16574,2024-06-05,Abuja-Wuse,Baby Products,Enfamil Follow-On,11090,2,22180,16860,5320.0,Male,26-35,POS/Card
TXN12941,2024-01-01,Ikorodu,Baby Products,SMA Gold (400g),7110,6,42660,32682,9978.0,Female,36-45,POS/Card
TXN11876,2023-10-02,Port Harcourt,Fresh Produce,Carrot (500g),3780,6,22680,16687,5993.0,Female,18-25,Mobile Money (OPay/Palmpay)
TXN10229,2023-02-02,Ikorodu,Fresh Produce,Cucumber (3 pack),1440,2,2880,2201,679.0,Male,26-35,Cash
TXN13052,2023-05-20,Abuja-Wuse,Snacks & Confectionery,Gala Sausage Roll,1960,1,1960,1292,668.0,Male,46-55,Cash
TXN11749,2023-02-03,Enugu,Beverages,Bournvita (500g),2650,3,7950,5960,1990.0,Male,36-45,Cash
TXN14870,2023-10-10,Ikorodu,Grains & Staples,Spaghetti (500g),4210,1,4210,3080,1130.0,Male,46-55,Mobile Money (OPay/Palmpay)
TXN11645,2023-05-20,Abuja-Garki,Baby Products,Cerelac (500g),2680,1,2680,1849,831.0,Male,26-35,Transfer
TXN14156,2023-10-14,Owerri,Beverages,Ribena (250ml),4480,4,17920,13676,4244.0,Female,36-45,Mobile Money (OPay/Palmpay)
TXN15361,2023-06-14,Kano,Baby Products,Cow & Gate Formula (400g),5770,2,11540,8810,2730.0,Female,46-55,Mobile Money (OPay/Palmpay)
TXN11610,2024-04-26,Lekki,Personal Care,Colgate Toothpaste (150g),11600,3,34800,23665,11135.0,Female,46-55,Cash
TXN16872,2023-01-12,Port Harcourt,Baby Products,SMA Gold (400g),3600,2,7200,5473,1727.0,Female,26-35,Cash
TXN12367,2023-07-22,Lagos-Island,Beverages,Malt Drink (33cl x 24),4590,8,36720,28718,8002.0,Female,18-25,Cash
TXN14726,2024-01-17,Lekki,Beverages,Bournvita (500g),1180,5,5900,4554,1346.0,Male,18-25,Cash
TXN15022,2023-09-24,Ikeja,Grains & Staples,Oat Meal (1kg),5480,1,5480,4086,1394.0,Male,46-55,POS/Card
TXN11020,2023-11-19,Abuja-Wuse,Frozen & Dairy,Catfish Fillet (500g),5550,1,5550,4465,1085.0,Female,36-45,POS/Card
TXN17348,2024-03-18,Surulere,Snacks & Confectionery,Coconut Chips,3340,1,3340,2293,1047.0,Female,46-55,Cash
TXN12083,2023-10-13,Lekki,Fresh Produce,Yam (tuber),1840,5,9200,6975,2225.0,Male,26-35,Transfer
TXN13995,2023-08-11,Port Harcourt,Fresh Produce,Ugu Leaves,2330,1,2330,1621,709.0,Female,46-55,Cash
TXN11787,2024-04-24,Kano,Beverages,Chi Exotic Juice (1L),4290,1,4290,3064,1226.0,Male,36-45,Cash
TXN12124,2023-07-03,Kano,Fresh Produce,Yam (tuber),2860,2,5720,3855,1865.0,Female,36-45,Cash
TXN12222,2023-02-03,Port Harcourt,Personal Care,Dettol Soap (6 pack),8610,3,25830,16705,9125.0,Male,18-25,Transfer
TXN17334,2024-02-16,Owerri,Grains & Staples,Golden Morn Cereal,6680,10,66800,50283,16517.0,Female,46-55,Transfer
TXN11076,2024-06-15,Port Harcourt,Grains & Staples,Oat Meal (1kg),4760,3,14280,10532,3748.0,Male,18-25,Transfer
TXN12950,2023-06-24,Surulere,Frozen & Dairy,Catfish Fillet (500g),7520,3,22560,17086,5474.0,Male,26-35,Transfer
TXN13861,2023-06-28,Abuja-Wuse,Personal Care,Nivea Deodorant,9300,2,18600,12269,6331.0,Male,26-35,POS/Card
TXN17276,2023-12-02,Lagos-Island,Personal Care,Dark & Lovely Cream,3540,2,7080,5099,1981.0,Female,18-25,POS/Card
TXN13904,2023-01-13,Ikeja,Beverages,Lucozade Boost,7370,1,7370,5726,1644.0,Male,26-35,Cash
TXN11850,2023-07-20,Ikorodu,Grains & Staples,Semovita (2kg),6400,2,12800,10475,2325.0,Female,46-55,Cash
TXN17411,2023-05-27,Kano,Grains & Staples,Garri (5kg),5360,1,5360,4278,1082.0,Male,36-45,Cash
TXN12796,2023-01-04,Enugu,Fresh Produce,Watermelon,1560,1,1560,1053,507.0,Male,26-35,POS/Card
TXN15341,2023-01-28,Kano,Fresh Produce,Plantain (bunch),670,5,3350,2249,1101.0,Female,36-45,Mobile Money (OPay/Palmpay)
TXN17351,2023-07-24,Surulere,Frozen & Dairy,Butter (250g),3280,4,13120,10270,2850.0,Male,36-45,POS/Card
TXN14605,2024-04-24,Owerri,Fresh Produce,Pepper (mixed 500g),990,1,990,720,270.0,Female,36-45,Cash
TXN14807,2024-06-10,Owerri,Baby Products,Baby Shampoo,12590,1,12590,8509,4081.0,Female,26-35,Mobile Money (OPay/Palmpay)
TXN17222,2023-04-25,Lekki,Grains & Staples,Cornflakes (500g),6070,2,12140,9077,3063.0,Female,26-35,Cash
TXN10608,2023-02-15,Port Harcourt,Fresh Produce,Watermelon,3630,4,14520,11132,3388.0,Female,36-45,Transfer
TXN14484,2024-03-22,Lekki,Fresh Produce,Pawpaw,4850,1,4850,3565,1285.0,Male,26-35,Mobile Money (OPay/Palmpay)
TXN10868,2024-01-21,Owerri,Fresh Produce,Onions (1kg),850,4,3400,2546,854.0,Female,46-55,Transfer
TXN12800,2023-09-01,Ibadan,Personal Care,Always Pad (night),6500,2,13000,8652,4348.0,Female,36-45,Transfer
TXN15008,2024-05-02,Owerri,Personal Care,Colgate Toothpaste (150g),7760,2,15520,11170,4350.0,Male,36-45,Transfer
TXN16018,2023-03-17,Owerri,Fresh Produce,Watermelon,600,3,1800,1323,477.0,Female,18-25,POS/Card
TXN14245,2023-09-20,Ibadan,Frozen & Dairy,Turkey Wings (1kg),6210,3,18630,13998,4632.0,Female,36-45,Cash
TXN14850,2024-01-06,Abuja-Wuse,Personal Care,ORS Hair Relaxer,4790,1,4790,3496,1294.0,Female,55+,Transfer
TXN13555,2023-02-25,Lekki,Baby Products,Teething Ring,14450,8,115600,81391,34209.0,Female,36-45,POS/Card
TXN16547,2023-10-04,Abuja-Wuse,Household & Cleaning,Ariel Detergent (2kg),8130,1,8130,6010,2120.0,Female,26-35,Transfer
TXN11274,2024-02-08,Port Harcourt,Frozen & Dairy,Frozen Chicken (1kg),7580,3,22740,18328,4412.0,Female,46-55,Cash
TXN14437,2024-04-23,Owerri,Fresh Produce,Ugu Leaves,870,2,1740,1176,564.0,Female,36-45,POS/Card
TXN16304,2024-01-23,Owerri,Grains & Staples,Oat Meal (1kg),4090,1,4090,3292,798.0,Male,36-45,Cash
TXN16345,2023-12-16,Lagos-Island,Fresh Produce,Pepper (mixed 500g),2850,2,5700,4005,1695.0,Female,18-25,POS/Card
TXN11116,2023-01-21,Lekki,Baby Products,Cerelac (500g),10800,1,10800,7555,3245.0,Female,36-45,POS/Card
TXN16877,2024-02-25,Ikeja,Personal Care,Dettol Soap (6 pack),5630,2,11260,7324,3936.0,Female,36-45,POS/Card
TXN10541,2023-04-11,Abuja-Garki,Snacks & Confectionery,Peanut Butter (340g),1670,1,1670,1163,507.0,Male,46-55,Cash
TXN12740,2024-02-28,Owerri,Household & Cleaning,Omo Washing Powder (1kg),5690,1,5690,3719,1971.0,Male,46-55,Mobile Money (OPay/Palmpay)
TXN13657,2024-01-02,Abuja-Wuse,Baby Products,Baby Shampoo,16400,3,49200,34809,14391.0,Male,36-45,POS/Card
TXN11467,2023-12-17,Port Harcourt,Personal Care,ORS Hair Relaxer,9220,8,73760,51941,21819.0,Female,46-55,Transfer
TXN12658,2023-05-31,Ibadan,Personal Care,Vaseline Lotion (400ml),6130,3,18390,12746,5644.0,Male,36-45,Cash
TXN17475,2023-09-11,Kano,Snacks & Confectionery,Shortbread Cookies,1220,12,14640,10161,4479.0,Female,36-45,Cash
TXN15052,2023-04-09,Abuja-Wuse,Beverages,Peak Milk (400g),870,3,2610,1828,782.0,Male,18-25,Transfer
TXN10281,2024-03-06,Lekki,Beverages,Peak Milk (400g),9240,2,18480,12959,5521.0,Male,36-45,Cash
TXN12459,2023-02-01,Enugu,Snacks & Confectionery,Chivita Fruit Drink,1400,3,4200,2775,1425.0,Male,26-35,Transfer
TXN10511,2024-02-28,Lagos-Island,Baby Products,Cow & Gate Formula (400g),11820,3,35460,24390,11070.0,Female,36-45,POS/Card
TXN14066,2023-11-10,Ibadan,Fresh Produce,Tomatoes (1kg),2390,3,7170,5245,1925.0,Female,46-55,Cash
TXN16746,2024-01-19,Ibadan,Household & Cleaning,Ariel Detergent (2kg),4720,1,4720,3256,1464.0,Female,46-55,POS/Card
TXN17482,2023-03-26,Owerri,Beverages,Hollandia Yogurt (1L),1530,1,1530,1107,423.0,Male,,POS/Card
TXN15689,2023-03-04,Lagos-Island,Beverages,Malta Guinness (35cl),9320,1,9320,6551,2769.0,Male,18-25,Mobile Money (OPay/Palmpay)
TXN12606,2023-11-22,Kano,Grains & Staples,Beans (2kg),3140,1,3140,2590,550.0,Male,46-55,Transfer
TXN13767,2023-10-11,Ibadan,Snacks & Confectionery,Peanut Butter (340g),3150,1,3150,1911,1239.0,Female,36-45,Transfer
TXN11515,2024-02-02,Port Harcourt,Grains & Staples,Spaghetti (500g),3190,1,3190,2519,671.0,Female,,Cash
TXN10688,2023-06-27,Lekki,Frozen & Dairy,Butter (250g),8140,1,8140,6582,1558.0,Male,46-55,Mobile Money (OPay/Palmpay)
TXN10336,2023-11-25,Port Harcourt,Grains & Staples,Oat Meal (1kg),6000,3,18000,14602,3398.0,Male,46-55,Transfer
TXN14739,2023-07-31,Abuja-Garki,Household & Cleaning,Safi Bleach (1L),5350,3,16050,11240,4810.0,Female,36-45,Cash
TXN12363,2023-07-18,Ikeja,Fresh Produce,Pawpaw,2110,2,4220,3224,996.0,Female,36-45,Mobile Money (OPay/Palmpay)
TXN12028,2023-05-28,Enugu,Fresh Produce,Pepper (mixed 500g),2220,8,17760,13625,4135.0,Female,36-45,Cash
TXN10783,2023-03-03,Lagos-Island,Grains & Staples,Cornflakes (500g),5490,2,10980,8398,2582.0,Male,36-45,POS/Card
TXN17062,2023-10-25,Enugu,Personal Care,Always Pad (night),7190,1,7190,4600,2590.0,Female,26-35,POS/Card
TXN17414,2023-05-05,Port Harcourt,Personal Care,Vaseline Lotion (400ml),3160,2,6320,4319,2001.0,Male,26-35,POS/Card
TXN14718,2023-07-24,Ikeja,Household & Cleaning,Bucket (15L),6610,1,6610,4475,2135.0,Male,36-45,Mobile Money (OPay/Palmpay)
TXN13579,2023-06-01,Lekki,Frozen & Dairy,Frozen Chicken (1kg),5440,1,5440,4563,-263.0,Female,36-45,Transfer
TXN11158,2023-02-04,Enugu,Beverages,Malt Drink (33cl x 24),4850,2,9700,6886,2814.0,Male,36-45,POS/Card
TXN16237,2024-05-24,Kano,Fresh Produce,Pawpaw,2000,1,2000,1378,622.0,Male,55+,Cash
TXN10835,2023-05-25,Lekki,Baby Products,Baby Powder (Johnson),4200,1,4200,3003,1197.0,Female,26-35,POS/Card
TXN16737,2023-06-21,Lekki,Grains & Staples,Garri (5kg),3710,2,7420,5857,1563.0,Male,26-35,Cash
TXN17460,2024-06-03,Abuja-Garki,Baby Products,Enfamil Follow-On,14360,4,57440,40622,16818.0,Male,36-45,POS/Card
TXN12044,2023-10-20,Owerri,Frozen & Dairy,Prawn (500g),7340,1,7340,5831,1509.0,Female,46-55,POS/Card
TXN15547,2023-10-08,Port Harcourt,Snacks & Confectionery,Gala Sausage Roll,4790,1,4790,2999,1791.0,Male,26-35,Transfer
TXN14491,2023-01-15,Ikorodu,Snacks & Confectionery,Pringles (165g),1420,1,1420,880,540.0,Female,36-45,POS/Card
TXN14942,2023-04-06,Abuja-Wuse,Beverages,Malta Guinness (35cl),2730,5,13650,10285,3365.0,Female,18-25,POS/Card
TXN12624,2023-10-22,Lagos-Island,Grains & Staples,Golden Penny Flour (5kg),8720,2,17440,13806,3634.0,Female,18-25,POS/Card
TXN14033,2023-03-11,Lekki,Household & Cleaning,Bucket (15L),3360,1,3360,2369,991.0,Female,26-35,POS/Card
TXN12622,2024-06-08,Enugu,Frozen & Dairy,Lactose Cheese Slice,6970,1,6970,5363,1607.0,Female,36-45,Cash
TXN14981,2023-06-26,Surulere,Baby Products,Baby Oil (Johnson 300ml),3740,12,44880,33186,11694.0,Female,36-45,Cash
TXN13351,2024-05-17,Abuja-Garki,Fresh Produce,Plantain (bunch),3280,2,6560,4667,1893.0,Male,26-35,Transfer
TXN12784,2023-10-14,Abuja-Wuse,Household & Cleaning,Air Freshener (Glade),8190,5,40950,27295,13655.0,Female,26-35,Mobile Money (OPay/Palmpay)
TXN10950,2024-04-24,Ikeja,Household & Cleaning,Air Freshener (Glade),4160,1,4160,2786,1374.0,Female,26-35,Cash
TXN11762,2023-02-18,Ibadan,Frozen & Dairy,Lactose Cheese Slice,7290,4,29160,22551,6609.0,Female,18-25,Cash
TXN14079,2023-01-11,Lekki,Frozen & Dairy,Catfish Fillet (500g),12470,6,74820,60079,14741.0,Female,36-45,Transfer
TXN12328,2023-04-11,Lagos-Island,Personal Care,Colgate Toothpaste (150g),1530,3,4590,3126,1464.0,Female,26-35,Transfer
TXN13712,2023-08-22,Kano,Frozen & Dairy,Catfish Fillet (500g),4460,2,8920,6949,1971.0,Female,55+,Cash
TXN10338,2023-06-27,Kano,Fresh Produce,Ugu Leaves,460,1,460,333,127.0,Female,36-45,Cash
TXN16372,2024-01-08,Ikorodu,Beverages,Nestle Water (75cl x 12),830,1,830,594,236.0,Male,36-45,Mobile Money (OPay/Palmpay)
TXN13771,2023-12-03,Lekki,Personal Care,Pampers (medium 50 count),9550,1,9550,6095,3455.0,Male,26-35,POS/Card
TXN12057,2023-11-22,Surulere,Fresh Produce,Carrot (500g),2570,3,7710,5401,2309.0,Male,,POS/Card
TXN15206,2023-08-21,Port Harcourt,Personal Care,Dettol Soap (6 pack),6200,1,6200,4270,1930.0,Female,18-25,POS/Card
TXN16699,2024-03-17,Abuja-Wuse,Personal Care,Dark & Lovely Cream,2870,4,11480,7806,3674.0,Male,26-35,POS/Card
TXN17430,2023-03-31,Lekki,Beverages,Hollandia Yogurt (1L),3660,4,14640,11487,3153.0,Male,18-25,Cash
TXN10294,2024-01-21,Ikeja,Snacks & Confectionery,Cadbury Chocolate,1270,1,1270,764,506.0,Male,55+,Mobile Money (OPay/Palmpay)
TXN16213,2023-09-17,Owerri,Grains & Staples,Golden Penny Flour (5kg),6300,12,75600,57655,17945.0,Male,36-45,Cash
TXN12206,2024-05-11,Ibadan,Snacks & Confectionery,Digestive Biscuit,1540,1,1540,963,577.0,Female,55+,Cash
TXN13414,2023-01-22,Surulere,Grains & Staples,Oat Meal (1kg),520,1,520,399,121.0,,18-25,POS/Card
TXN13194,2024-06-19,Abuja-Wuse,Baby Products,Baby Powder (Johnson),6110,3,18330,12296,6034.0,Female,26-35,POS/Card
TXN12594,2023-01-10,Enugu,Household & Cleaning,Mopping Stick,1960,3,5880,4007,1873.0,Female,36-45,POS/Card
TXN17360,2023-07-21,Abuja-Garki,Fresh Produce,Ugu Leaves,3760,3,11280,7753,3527.0,Female,36-45,POS/Card
TXN12073,2023-01-04,Port Harcourt,Household & Cleaning,Air Freshener (Glade),6890,4,27560,18093,9467.0,Female,46-55,Mobile Money (OPay/Palmpay)
TXN16778,2024-02-19,Abuja-Wuse,Grains & Staples,Indomie Noodles (40 pack),4090,1,4090,3189,901.0,Male,26-35,POS/Card
TXN10471,2023-11-02,Abuja-Wuse,Grains & Staples,Indomie Noodles (40 pack),9850,3,29550,21650,7900.0,Male,26-35,Cash
TXN10558,2023-02-24,Ikeja,Fresh Produce,Pawpaw,2040,1,2040,1513,527.0,Male,26-35,POS/Card
TXN16135,2024-04-16,Surulere,Beverages,Malta Guinness (35cl),3450,3,10350,7767,2583.0,Male,26-35,Cash
TXN16438,2023-12-25,Ikorodu,Snacks & Confectionery,Cabin Biscuit (tin),880,3,2640,1658,982.0,Female,46-55,Cash
TXN16917,2023-06-13,Abuja-Garki,Personal Care,Nivea Deodorant,2490,1,2490,1598,892.0,Male,26-35,Cash
TXN17306,2023-05-04,Ibadan,Beverages,Peak Milk (400g),2810,1,2810,2023,787.0,Female,36-45,Transfer
TXN11263,2024-03-07,Surulere,Snacks & Confectionery,Shortbread Cookies,2890,1,2890,1752,1138.0,Male,26-35,POS/Card
TXN17394,2023-05-30,Abuja-Wuse,Beverages,Peak Milk (400g),5880,2,11760,9046,2714.0,Female,18-25,Cash
TXN13237,2023-09-16,Lagos-Island,Baby Products,Cerelac (500g),17880,3,53640,39945,13695.0,Female,26-35,POS/Card
TXN11023,2024-04-08,Owerri,Household & Cleaning,Morning Fresh Dishwash,4570,1,4570,3205,1365.0,,18-25,POS/Card
